Date,usdt,usdp,usdc,tusd,gusd,frax,dai,busd,bit,eth,xrp,DGS3MO,NGN,Lira
2023-08-07,0.9999454982,1.000334,1.000084807,1.000378012,1.000804538,0.9979413137,1.000069136,1.001382583,29779.56167,1856.844145,0.6426242002,5.55,0.0013024733969808,0.037
2023-08-08,0.9997120082,1.000236599,1.000001954,0.9996544713,0.9994448253,0.9984766543,1.000128597,0.9998618299,29585.48808,1855.890727,0.6436052062,5.54,0.0013024733969808,0.037
2023-08-09,0.9988989814,0.9997572,0.9998613919,0.9989147322,1.00153901,0.9983424005,0.9997384303,0.9999567129,29423.81892,1850.876989,0.6332138417,5.54,0.0013024733969808,0.0372
2023-08-10,0.9989379212,0.9997818845,1.00026938,0.9993007131,1.0056416,0.9997230221,0.9997245039,0.9999970672,29396.84797,1847.541835,0.6316175805,5.55,0.0013034766075607,0.0371
2023-08-11,0.9993771984,1.000141873,0.999880071,0.9994618319,1.004124417,0.9984530989,0.9997296781,0.9999519474,29412.14227,1848.505239,0.6270807268,5.55,0.0013044798181406,0.037
2023-08-12,0.9993836393,0.9994939979,0.9999806676,0.9987140997,1.003773164,0.9988035102,1.000150462,0.9992618006,29284.96971,1839.51281,0.6256892006,5.56,0.0013054830287206,0.0369
2023-08-13,0.9987126493,0.99968965,0.9996884425,0.9983799396,1.005578376,0.9981863501,0.9998489734,0.9998945163,29400.5868,1843.513391,0.6346809011,5.56,0.0013175230566534,0.0369
2023-08-14,0.9988934303,0.9999741574,0.9999747939,0.9991258294,1.000514771,0.9964404351,0.9997310066,0.9996271289,29170.4904,1826.913128,0.60933038,5.56,0.0012748760183072,0.0369
2023-08-15,0.9997501195,1.000360511,1.000939172,1.000548562,0.999294512,0.9985816363,1.000652333,0.9989668347,28754.19702,1809.460474,0.5892528804,5.56,0.0013046825055122,0.0368
2023-08-16,0.9961744307,0.997184693,0.9955224753,0.9938469535,0.999017274,0.993673065,0.9964236359,0.9971259585,26501.58727,1675.862171,0.5045364414,5.55,0.001342408011491,0.0368
2023-08-17,0.999380821,0.9999679757,0.9996580398,0.9997015257,1.001199043,0.9986148481,0.9999974411,1.00122324,26042.83826,1660.67911,0.5055391267,5.56,0.0013431842411786,0.0368
2023-08-18,1.000243237,1.000812253,1.000504392,0.9998772794,1.001885356,0.9985004374,1.000121051,0.9998600392,26104.77863,1669.233455,0.5197335651,5.56,0.0013439604708663,0.0368
2023-08-19,0.9992078412,0.9991099551,0.9992927634,0.999000551,1.001040056,0.9993628551,0.9997526851,0.9992703089,26160.70042,1682.461825,0.5390316045,5.57,0.001344736700554,0.0368
2023-08-20,0.9998321491,1.001675352,0.9993169869,0.9992648054,0.9999384586,0.9976305111,0.9998063574,0.9999024547,26119.00596,1666.840465,0.5244055107,5.57,0.0013144231653938,0.0367
2023-08-21,1.000199527,1.001128321,0.9997954999,1.001011741,0.9986921825,0.9992448887,1.00035147,1.000994666,26033.67541,1635.191294,0.5209235535,5.57,0.0013240298171514,0.0367
2023-08-22,1.001008252,1.001263294,1.000290563,0.9994500487,1.004276175,0.9988311898,0.9997565301,1.000337681,26450.00862,1679.123993,0.5299193796,5.58,0.0013258906670555,0.0388
2023-08-23,0.9992697374,0.9991127722,0.998997249,0.9999932178,0.9930558456,0.9973803944,0.9989314093,1.000752216,26134.93425,1658.399654,0.5181136081,5.61,0.0012972860775258,0.0377
2023-08-24,0.9995011509,0.9996513309,1.00038312,0.9986373996,0.9985546867,1.000108844,0.9999896383,1.000039409,26044.03621,1653.42932,0.5262962066,5.6,0.0012955762548108,0.0377
2023-08-25,0.9996561632,0.9992910664,1.000031724,0.999090972,1.001209716,0.9978869818,0.9999362357,0.9997644304,26002.01572,1645.905,0.5229085098,5.59,0.0012938664320959,0.0377
2023-08-26,0.9994984237,0.9996290614,0.9998586387,0.9990493169,1.004332581,0.9977805471,0.9997006852,1.000031106,26082.71718,1656.931058,0.523546578,5.58,0.001292156609381,0.0377
2023-08-27,0.9995802413,0.9998261733,1.000205978,0.9991507789,1.001516667,0.9980603846,1.000162269,0.9999304661,26109.26982,1653.198566,0.5232997783,5.56,0.0012953871264427,0.0375
2023-08-28,0.9999131006,0.9998729885,0.9997598318,1.002017292,1.000337694,0.9967120916,1.001010655,1.000079067,27730.50374,1730.190258,0.5400245415,5.56,0.001293661060802,0.0374
2023-08-29,0.9997151129,0.9999358891,0.9997635543,0.998905816,1.000038983,0.9992171944,0.9998117961,1.000047317,27297.26144,1705.108103,0.5278782643,5.56,0.001293661060802,0.0374
2023-08-30,0.9996551199,0.9999307914,0.9992464276,0.9972063544,1.000500923,0.9964483116,0.9992430528,0.9990133477,25927.41701,1645.181525,0.510322587,5.53,0.0013218421191772,0.0373
2023-08-31,0.999407831,1.000544889,1.001439198,0.9976991911,0.999694594,0.9987911272,1.000552507,1.000027916,25812.33049,1630.60589,0.4978373807,5.54,0.0013218421191772,0.0373333333333333
2023-09-01,0.9996804009,0.9998191603,0.9998866598,0.9980688807,0.9994486952,0.9978517777,1.000030496,0.9999493623,25853.65684,1636.162199,0.498604458,5.54,0.0013218421191772,0.0373666666666666
2023-09-02,0.9996074456,0.9989324303,0.9997703722,0.9981166477,1.00021615,0.9960309849,0.999670854,0.999662577,25959.59631,1635.403043,0.5045355543,5.54,0.0013218421191772,0.0374
2023-09-03,0.9995220028,0.9983860243,1.00019113,0.9978878339,0.9998797782,0.9989472503,1.000114756,0.9995880674,25829.36477,1630.627547,0.5084170374,5.55,0.0013148725231088,0.0373
2023-09-04,0.9995302269,0.999911927,0.9997590747,0.99816336,1.000336301,0.997058841,1.00010789,0.9996556275,25784.41352,1633.077004,0.505155935,5.55,0.0013280212483399,0.0372
2023-09-05,0.9993040198,1.000079125,0.9997284688,0.9979378198,0.9996019033,0.9970248751,0.9997932527,0.9996914614,25752.95842,1632.902416,0.5032527282,5.53,0.0012746485156718,0.0372
2023-09-06,0.999928745,1.000301779,1.000639447,0.9976840895,1.001353833,0.9979555401,0.9992824561,1.000869229,26192.33343,1646.305083,0.5042430428,5.55,0.0012674271229404,0.0372
2023-09-07,0.9999982399,1.000332412,1.00016972,0.9984139492,0.9993581193,0.9958972072,0.999989059,0.9999719648,25907.22814,1636.354259,0.5048375493,5.55,0.0012969043037245,0.0371666666666666
2023-09-08,0.9996194066,0.9998234732,0.9997848582,0.9980786882,0.998217628,0.9968007249,0.9990998603,0.9998484555,25889.32501,1634.445946,0.5035773861,5.55,0.0013263814845086,0.0371333333333333
2023-09-09,0.9996572196,0.9985169369,0.9997429486,0.9984146669,1.000360734,0.9966190045,1.000116565,0.9998489266,25834.5801,1617.48618,0.4978466853,5.55,0.0013558586652927,0.0371
2023-09-10,0.9997010569,0.9982983381,1.000239405,0.9975493934,1.001272827,0.9980411581,1.000266801,0.999951914,25133.30311,1549.893423,0.4743761119,5.56,0.0012981449508652,0.0371
2023-09-11,1.000835258,0.9998622597,1.000399088,0.9988251407,0.9990321958,0.9951323709,0.998807984,1.000700777,25866.80666,1594.974501,0.4808061803,5.55,0.0013401592109142,0.0371
2023-09-12,1.000146455,0.9994934562,0.9999439639,0.998579581,0.9989717109,0.9950390929,0.9983762782,1.000486499,26223.43608,1607.736697,0.4838766292,5.55,0.0012771392081736,0.037
2023-09-13,1.000066962,0.9990534353,1.000125173,0.998158556,0.9977964301,0.9948829508,0.9983831805,1.00007566,26531.39557,1626.436341,0.4890299653,5.56,0.001302524292078,0.0369
2023-09-14,0.9998946277,0.9993218205,0.9991243382,0.9977668177,0.9985240329,0.9963049509,0.9996506463,0.9977895416,26634.63103,1641.934758,0.500492793,5.56,0.0013069864200464,0.0369333333333333
2023-09-15,1.000170972,0.9996376007,0.9995733989,0.9994596679,1.000514832,0.9976108883,0.9997636561,1.000262839,26557.76869,1634.419885,0.4992748459,5.55,0.0013114485480148,0.0369666666666666
2023-09-16,1.000248687,0.9988183616,1.000267225,0.9995032712,0.9996079945,0.9973176757,0.9999658925,1.001120783,26520.98825,1622.478777,0.4929015779,5.55,0.0013159106759833,0.037
2023-09-17,0.9999550563,0.9985270794,0.9995272349,0.998973827,0.9988695494,0.9960368142,0.9994495813,0.9996449773,26741.46111,1636.634609,0.5026838986,5.54,0.0012897733868159,0.0369
2023-09-18,0.9998549917,0.9992715691,0.9996959286,0.9996920171,0.999997282,0.9969592329,0.9993739816,0.9999873491,27219.29687,1643.698418,0.5141436165,5.56,0.00129824606956,0.037
2023-09-19,0.9994293722,0.9991096902,0.9994212916,0.9982023008,0.9995219749,0.9963151786,0.9997214634,1.000069012,27115.84645,1621.532955,0.5216276897,5.57,0.0013030504410825,0.0369
2023-09-20,0.9998096438,0.9983969769,0.9995869984,0.9986076534,0.9974140877,0.9951824928,0.999049529,0.9995492943,26561.13345,1583.824247,0.5066858953,5.56,0.0013030504410825,0.0367
2023-09-21,1.000115414,0.9989870097,0.9999509119,0.9982217728,1.001272487,0.9991214665,1.00017858,0.9996839268,26572.03811,1593.470154,0.512190995,5.57,0.0012965718470148,0.0367
2023-09-22,1.00004543,0.9978324626,0.9997797346,0.9985221147,1.000082013,0.9979137428,1.000453035,1.000103262,26573.92348,1593.179974,0.5074174505,5.57,0.0012900932529471,0.0367
2023-09-23,0.9999996957,0.9998303586,0.9997325816,0.9978406772,0.9994262305,0.9972895085,0.9993645588,0.9997670862,26249.5629,1580.477795,0.5021664523,5.58,0.0012836146588794,0.0367
2023-09-24,0.9997818055,0.999339622,0.9999920765,0.9984706836,0.9991589314,0.9987180494,0.9999057437,1.00001062,26298.63468,1588.471183,0.5053664037,5.58,0.0012836146588794,0.0366
2023-09-25,0.9995321571,0.999779705,0.9996083661,0.9982996654,0.9990971717,0.9984989299,0.9993665834,1.000146241,26204.75759,1592.486126,0.5016672517,5.58,0.0012860082304526,0.0371
2023-09-26,0.9993943318,0.9994884738,1.000200358,0.9980393468,1.000575945,1.000372424,1.000595647,1.000426341,26350.1469,1597.41681,0.499228678,5.56,0.0012860082304526,0.0365
2023-09-27,0.999652663,0.9987744282,0.9995857317,0.9980947663,0.9998929717,0.9979988146,0.9993213035,0.9997701454,27009.01375,1652.196397,0.5095043913,5.55,0.0013020833333333,0.0364
2023-09-28,0.9998617067,0.9990802131,0.9999651346,0.998638801,1.000065332,0.9983171485,0.9998389914,1.000035304,26917.1991,1667.988849,0.5212894024,5.57,0.0013029497240596,0.0364
2023-09-29,1.000081554,0.9999406717,1.000061586,0.9986137046,1.000289443,0.997220598,0.9996823653,1.000194684,26969.87614,1670.998956,0.5154269238,5.6,0.0013038161147859,0.0364
2023-09-30,0.9997551661,0.9997712915,1.000780495,0.9993665282,1.000318461,0.9993881746,1.001395809,0.9997798192,27967.51058,1733.818035,0.5241865285,5.62,0.0013046825055122,0.0364
2023-10-01,1.000096161,0.9990236086,1.000726807,0.998587926,1.000341952,0.9996610408,0.9986314954,1.000139626,27615.06489,1665.276425,0.5132709648,5.62,0.0013047165503294,0.0363
2023-10-02,1.000235051,1.00007702,0.9999000605,0.998231885,0.9984867553,0.9964856551,0.9991895685,1.000140914,27439.12195,1656.322003,0.5376404368,5.61,0.0013393873642196,0.0363
2023-10-03,1.000066443,0.9990309092,0.99975995,0.9989612719,0.999469338,0.9980481541,0.9992371192,1.000177544,27792.11128,1648.193373,0.5329996918,5.61,0.0013131286603461,0.0362
2023-10-04,0.9997696648,0.9988119011,1.000397133,0.9996282754,0.9987971385,0.9964664725,0.9995968828,1.000006923,27435.87462,1612.994889,0.5235521685,5.63,0.0012961090805402,0.0361
2023-10-05,1.000955269,1.000309904,1.000161486,0.9998909394,0.9992103676,0.9962949852,0.9994510455,1.000642008,27958.19644,1646.393402,0.5260528432,5.62,0.001303414937193,0.0361
2023-10-06,1.000753626,1.00018084,1.000189046,0.9998024116,0.9988719035,0.9980080851,0.9998866489,1.000462486,27977.54349,1635.082855,0.5218613816,5.62,0.0013107207938459,0.0361
2023-10-07,1.000597665,0.9998379305,1.000287242,0.9998700863,0.998351321,0.9981574682,1.000278027,1.001460933,27948.10365,1634.221655,0.517952265,5.62,0.0013180266504988,0.0361
2023-10-08,1.000133964,1.000189624,1.000013061,0.998575986,1.00107837,0.9984058665,1.000481294,1.000294982,27593.78253,1580.17776,0.502878242,5.61,0.0013105644601129,0.036
2023-10-09,0.9999801295,0.9985194637,0.9998080429,1.000302715,0.9997378427,0.9977607983,0.9985892195,1.000231015,27392.2477,1567.458226,0.4972634455,5.61,0.0013166730305863,0.0361
2023-10-10,0.9995436534,0.9998955581,1.00008555,1.000396159,0.9996463448,0.9984252783,0.9997712971,0.9996687256,26842.19044,1564.916203,0.4886708683,5.63,0.0013020833333333,0.036
2023-10-11,0.9995014213,1.000271112,0.999404903,0.9987410156,1.000125356,0.9972724954,0.9993460807,0.9998213411,26729.13721,1536.812805,0.4829641394,5.62,0.0012995282712375,0.0359
2023-10-12,0.9997206026,1.000254842,1.000058608,0.9991294841,0.9993590198,0.9994843745,0.9999518652,1.000262323,26841.13622,1550.966873,0.4854689863,5.62,0.0013021219026731,0.0358666666666666
2023-10-13,1.000193125,1.000433244,1.000111473,0.9995671479,0.9996560149,0.9986737835,0.9996678267,1.000327611,26863.18357,1555.456208,0.486629503,5.61,0.0013047155341088,0.0358333333333333
2023-10-14,0.9998336108,1.000485971,1.000028081,0.9991544706,0.9982158032,0.9985238481,0.9996188691,1.000799159,27150.297,1557.760809,0.487679078,5.61,0.0013073091655445,0.0358
2023-10-15,1.000625345,1.000785945,0.9997264384,0.9996379491,0.9992672577,0.9911489002,0.9995916431,1.000629427,28513.30993,1601.23219,0.4985158743,5.62,0.0013084894797445,0.0357
2023-10-16,1.000425537,0.9997008507,0.9998202965,0.9990446918,0.9990893084,0.9990608143,0.9990030799,0.9995635363,28417.72175,1565.060588,0.4917178809,5.61,0.0012912556169619,0.0357
2023-10-17,1.000212457,1.00016978,0.9999613093,0.9983885847,1.000041624,0.9986473698,0.9988102172,1.000542606,28328.2452,1564.071187,0.4879852148,5.6,0.0013089005235602,0.0357
2023-10-18,1.000693599,1.000822153,1.001227578,1.000252264,1.000211117,0.9993942388,0.9996562324,1.002160394,28715.74814,1568.374683,0.5200805573,5.58,0.0011638327339594,0.0357
2023-10-19,1.000259633,0.9988796321,0.9988681309,0.9992674499,0.9983161044,0.9976000098,0.9988291074,0.9994304068,29677.39289,1603.909936,0.5167567212,5.58,0.0011533894330586,0.0356666666666666
2023-10-20,1.000371273,1.000326678,1.00092646,0.9997922059,0.9975687616,0.9989320263,1.000236465,0.9999656377,29920.07449,1629.295529,0.5208149431,5.58,0.0011429461321578,0.0356333333333333
2023-10-21,1.000826942,1.000737045,1.000624273,0.9995438728,0.9959332715,1.000299604,1.000084263,1.000504296,30019.3805,1664.570638,0.5228950728,5.58,0.001132502831257,0.0356
2023-10-22,1.001323798,1.000696024,1.000371697,1.003017072,0.9981524268,0.9990745328,1.00071693,1.000056705,32953.26276,1764.930309,0.54577484,5.58,0.0012579724000855,0.0356
2023-10-23,1.000154157,0.9997832402,1.000770665,0.995977672,0.9999489729,0.9993884775,0.9997656508,1.000833247,33846.72426,1784.773411,0.5582475427,5.59,0.0012579724000855,0.0355
2023-10-24,1.000577329,1.000433349,1.000044606,0.9981173069,0.9993604467,0.9960364812,0.9992639731,1.000070923,34471.98603,1785.555149,0.5547696971,5.59,0.0012465719272001,0.0355
2023-10-25,1.000532034,1.00031694,1.000346325,0.9988976832,0.998140833,0.9991219734,0.9991622986,1.000353647,34174.45155,1804.161769,0.5538368191,5.59,0.0012658227848101,0.0355
2023-10-26,0.9996051755,1.000068705,0.9998499501,0.9992263659,1.000046176,0.9997362878,0.9993898416,1.001296775,33899.09306,1780.570412,0.5459460304,5.59,0.001267980858211,0.0354333333333333
2023-10-27,1.000048835,0.9998400326,1.000084018,0.999839599,0.9989806917,0.9990461242,0.9991075469,1.001927006,34092.63093,1776.353566,0.5451150556,5.6,0.0012701389316119,0.0353666666666666
2023-10-28,1.000589066,0.9998854862,1.002390511,0.9991124963,0.9981656222,0.9982443816,0.9998076432,1.002051987,34556.24281,1798.165414,0.5564637794,5.6,0.0012722970050128,0.0353
2023-10-29,1.000583593,1.000400231,1.000080546,1.000102944,0.999988931,0.9994407412,1.000201097,1.000606533,34498.70392,1809.639301,0.5786581213,5.59,0.0012738853503184,0.0353
2023-10-30,1.000744864,1.000766508,1.000375595,0.9999455408,0.9996065471,0.9996745609,0.9991772082,1.000714081,34672.28928,1816.803149,0.6004457064,5.57,0.0012706480304955,0.0353
2023-10-31,1.000447894,1.000602316,1.000284452,0.9999459075,1.000122234,0.9985185181,0.9994921133,1.000400316,35457.45491,1846.482231,0.6093844677,5.54,0.0012706480304955,0.0352
2023-11-01,0.9999118805,0.9999216831,1.000876937,1.000682848,0.9999068877,1.000186716,0.9999474472,1.002645211,34924.05545,1800.90718,0.6065634646,5.53,0.0012402793109008,0.0352
2023-11-02,1.000419006,1.000630651,1.000005246,0.9999646588,0.9991523765,0.9986214505,0.9993679097,1.00092874,34731.38137,1834.173057,0.6128581253,5.54,0.0012439366243509,0.0351666666666666
2023-11-03,1.000348449,1.000142494,1.000144288,0.9999749624,0.9985682732,0.9970167027,0.9990731163,0.999658718,35048.40783,1855.454385,0.6160801917,5.55,0.001247593937801,0.0351333333333333
2023-11-04,1.000509456,0.9989201591,0.9993934252,0.9977748612,0.998429322,0.99810848,0.9998852846,0.9995212419,35061.92875,1895.938066,0.6591804645,5.56,0.0012512512512512,0.0351
2023-11-05,1.000669911,1.000815151,0.9997702862,0.9996957884,1.001034084,0.9993843153,0.9990387092,1.000899465,35031.26888,1898.518226,0.7155023482,5.55,0.0012721189685659,0.0351
2023-11-06,1.000708622,1.000403927,1.000510887,0.9994269255,0.998514796,0.998503826,0.9999433544,1.000178826,35436.53763,1887.315322,0.6856205349,5.54,0.0012456402590931,0.0351
2023-11-07,0.9996116378,0.9996052506,1.000182833,0.9957779518,0.9979756851,0.999199213,0.9987565021,0.9992129458,35795.08063,1891.491779,0.6882299494,5.54,0.0012468827930174,0.035
2023-11-08,1.000460116,1.001454165,1.000904189,1.000598481,0.9989018478,1.000325144,1.00040119,1.001096908,36768.42082,2128.609504,0.6677694919,5.53,0.0012468827930174,0.035
2023-11-09,1.000342696,0.9990052249,0.9997515805,0.9985848259,0.9980974394,0.9970273358,0.9992186456,0.9992547394,37344.249,2078.853466,0.6595912968,5.54,0.0012468827930174,0.0349666666666666
2023-11-10,1.001075636,0.9994377724,1.000449668,1.002671146,1.001485095,1.002223234,1.001186529,0.9997801514,37122.72282,2052.994586,0.6629780776,5.54,0.0012468827930174,0.0349333333333333
2023-11-11,1.000426486,1.00028739,0.9998085947,1.001302855,0.9989392078,0.9993778625,0.9998646515,1.001563818,37067.69698,2046.08708,0.6614091639,5.55,0.0012468827930174,0.0349
2023-11-12,1.000099353,0.9997241414,1.000150752,0.9997005262,1.000294212,0.9978876383,0.9996811967,1.001052333,36549.16205,2060.532856,0.6710329983,5.52,0.001183515989301,0.0349
2023-11-13,1.000062545,0.9984875051,0.9994708069,0.997299619,0.9993725413,0.9981845731,0.9987395161,1.000017589,35545.20143,1980.515431,0.6295797575,5.53,0.0011861270579304,0.0348
2023-11-14,1.000761075,1.000893201,1.001377983,1.001704923,1.0005691,1.001124317,1.00085819,1.003452152,37903.66245,2061.635532,0.6499017733,5.51,0.0012094238304871,0.0349
2023-11-15,0.9999876182,0.999509051,1.000415041,0.9989120689,0.9978327048,0.9991234344,1.000365236,0.9998578251,36201.51611,1962.24384,0.6123377362,5.5,0.0011911284751173,0.0348
2023-11-16,1.000181193,0.9986493832,0.9995026044,0.9991619956,0.9936655373,0.9939925207,0.9996251405,0.9995301176,36527.76023,1956.517432,0.6127256424,5.51,0.0012007484127823,0.0347666666666666
2023-11-17,1.000766952,1.000373216,1.000267752,0.9992155619,1.000544806,0.9990410095,0.9990060017,1.000065581,36582.36844,1962.630566,0.6106601785,5.53,0.0012103683504473,0.0347333333333333
2023-11-18,0.9997261607,0.9999598845,0.9991151702,0.9977872908,0.9971914459,0.9972681281,0.9991271922,0.9983058192,37413.99461,2011.126721,0.6269907138,5.54,0.0012199882881124,0.0347
2023-11-19,1.00044619,0.9994040433,0.9996846571,0.9992331023,0.9978660798,0.9975430579,1.000043672,0.9988993451,37489.29847,2022.388148,0.612206579,5.53,0.0012253400318588,0.0347
2023-11-20,1.000762624,0.9981527138,1.000578518,0.9946746315,0.9995238479,0.9977103222,0.9991382653,0.9992223798,35965.36036,1940.44481,0.5801605101,5.54,0.0012439512868676,0.0347
2023-11-21,1.000624464,1.00008761,1.000184706,0.9994012024,1.000022938,0.9999609455,0.998820102,1.000432799,37464.83293,2065.941441,0.6117239362,5.54,0.0012439512868676,0.0347
2023-11-22,0.999878145,0.9998030979,1.000136572,0.9988447196,0.9987570728,0.9984562511,0.9995839611,0.9994813914,37293.31613,2062.269552,0.6203233552,5.54,0.0012437810945273,0.0346
2023-11-23,1.001038593,0.999874023,1.000275361,0.9991391373,0.9995412279,0.9983546034,1.000722835,0.9998460163,37738.9317,2080.851758,0.6219794905,5.52,0.001246375548208,0.0345666666666666
2023-11-24,1.000516462,1.000040515,1.000642472,0.9993866446,0.9984872295,0.9977136877,0.9992082653,1.000615846,37809.85287,2085.426622,0.623237441,5.51,0.0012489700018887,0.0345333333333333
2023-11-25,1.000189025,0.9999946857,0.9997836927,0.9974773064,0.9992149645,0.9982718343,0.9982594983,1.000183426,37491.83819,2064.074218,0.6168507134,5.49,0.0012515644555694,0.0345
2023-11-26,1.000655241,1.000086325,1.000699972,0.9980596717,0.9999940159,0.9983049898,0.997854138,1.000709432,37250.16905,2030.000506,0.604079842,5.47,0.0012674271229404,0.0345
2023-11-27,1.000497594,1.000070851,0.9997474433,0.9980258628,1.000075761,0.9980945553,0.9985239222,1.000830968,37802.23604,2048.535257,0.6112661349,5.45,0.0012610340479192,0.0345
2023-11-28,1.000011922,0.9992128449,0.9994187676,0.9970000327,0.9988138642,0.9981401773,0.9973052311,0.9984270166,37810.34642,2025.937328,0.6091451103,5.45,0.0012658227848101,0.0346
2023-11-29,0.9996172781,1.000124532,1.000048125,0.9986228623,0.9980676098,0.9995813669,0.9995720901,0.9999184284,37711.81838,2051.756718,0.6058189108,5.43,0.0012690355329949,0.0346
2023-11-30,1.000559452,1.000372675,0.9997976265,0.999138964,0.9989024279,0.9986016994,0.9987900251,1.000344353,38688.25874,2085.712361,0.6130010435,5.44,0.0012637346326899,0.0346
2023-12-01,1.000690168,1.000198012,1.000250728,0.9994869012,0.9980588176,0.9999473857,0.9993712033,1.000056672,39481.66642,2165.297881,0.6205777815,5.45,0.0012584337323851,0.0346
2023-12-02,0.9998935905,0.9998551302,0.9991584655,0.9999282277,0.9983081799,0.9977374575,0.9993447608,0.9995880712,39960.27542,2190.70404,0.6231180551,5.46,0.0012531328320802,0.0346
2023-12-03,1.000229153,1.000508066,1.000612684,0.9977887628,0.9981930792,0.9991397575,0.9971688434,1.001789235,41974.33177,2242.961543,0.6244086757,5.45,0.0012484394506866,0.0345
2023-12-04,1.000094724,0.9999773498,1.000143342,0.9991196399,1.000958685,0.9987809608,0.9993023551,0.9997923219,44105.94477,2294.09517,0.6217479099,5.45,0.0012484394506866,0.0346
2023-12-05,0.9995857412,0.9990174098,0.9994728138,0.9981788525,0.9999725505,0.9980036984,0.9985489156,0.999870169,43788.28881,2232.02544,0.6417940162,5.44,0.00125,0.0346
2023-12-06,0.9999325681,0.9991948656,0.9998510069,0.9973745376,1.0002437,0.9978895187,0.9988013486,1.000953341,43270.11956,2354.386931,0.6430968162,5.44,0.0012658227848101,0.0345
